id,mensa_id,date,name,category,prices_students,notes
166407,113,2012-08-31,Gebackenes Seelachsfilet mit Remouladensauce,Menü 3,,[]
166406,113,2012-08-31,Hähnchenspieß mit Paprikasauce,Menü,,[]
166411,113,2012-09-03,Asiatische Gemüsepilzpfanne mit Sojawürfeln,Menü vegetarisch,2.85,"['mit Konservierungsstoff', 'mit  Antioxidationsmittel', 'mit Geschmacksverstärker']"
166410,113,2012-09-03,"Bunter Salatteller mit Käse, Schinken und Ei",Tagesgericht,2.45,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
166409,113,2012-09-03,"Geröstete Putenbruststreifen ""türkische Art"" mit Chilisauce",Menü,2.85,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
166414,113,2012-09-04,Gebackener Hetaxkäse mit Joghurtdipp,Menü vegetarisch,2.35,[]
166413,113,2012-09-04,Limonen-Gemüsespaghetti mit Ruccolapesto und Salatbeilage,Tagesgericht,2.05,[]
166412,113,2012-09-04,"Rinderhacksteak mit Tomaten, Zwiebeln und Oliven",Menü 3,2.55,[]
166417,113,2012-09-05,Geräuchertes Tofusteak (vegan) mit Asiadipp,Menü vegetarisch,2.95,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
166416,113,2012-09-05,Bunter Salatteller mit Mozzarella und Salamistreifen,Tagesgericht,2.05,"['mit Farbstoff', 'mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
166415,113,2012-09-05,Gebackenes Hähnchenschnitzel mit Kräutersauce,Menü 3,2.95,[]
166420,113,2012-09-06,Gemüselasagne mit Sahnesauce,Menü vegetarisch,2.45,[]
166419,113,2012-09-06,Hähnchenkeule mit Currysauce dazu Pommes frites und Salat,Tagesgericht,2.05,[]
166418,113,2012-09-06,Gebackenes Schweineschnitzel mit Paprika-Rahmsauce,Menü 3,3.05,['mit Schweinefleisch']
166422,113,2012-09-07,2 Fischfrikadellen mit Remouladensauce und Kartoffelsalat dazu 1 Stück Obst,Tagesgericht,1.95,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
166421,113,2012-09-07,Gegrilltes Schweinerückensteak mit feueriger Paprika-Pepperonisauce,Menü 3,2.95,['mit Schweinefleisch']
166423,113,2012-09-07,Gemüsepfanne mit Schupfnudeln und grüner Sauce,Menü vegetarisch,2.55,['mit  Antioxidationsmittel']
172749,113,2012-09-10,Getreide-Goreng mit kalter Chilisauce,Menü vegetarisch,2.3,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
172748,113,2012-09-10,"Pasta mit Spargel, Tomaten, Tomatensauce und gemischtem Salat",Tagesgericht,2.15,[]
172747,113,2012-09-10,Putenbraten in Rahmsauce,Menü 3,2.7,[]
172752,113,2012-09-11,Salatteller mit Mozzarella und verschiedenen Dressings,Tagesgericht,2.0,[]
172751,113,2012-09-11,Gedünstetes Seelachsfilet mit Tomatensauce,Menü 3,3.05,['mit Alkohol']
172750,113,2012-09-11,Gegrilltes Hähnchenbrustfilet dazu Kokos-Currysauce,Menü,2.95,[]
172755,113,2012-09-12,Vollwert Gemüsepuffer mit einem Stück Obst dazu Salatbeilage,Tagesgericht,2.1,[]
172754,113,2012-09-12,Gnocchi mit Pestofüllung und Tomatensauce dazu Salatbeilage und ein Stück Obst,Menü 3,2.65,[]
172753,113,2012-09-12,Rindergeschnetzeltes mit Paprika- und Zucchinistreifen,Menü,3.0,[]
172758,113,2012-09-13,Zwei Spinatknödel mit Tomatensauce,Menü vegetarisch,2.45,[]
172757,113,2012-09-13,Bunter Salatteller mit Geflügelstreifen und Weißbrot,Tagesgericht,2.2,['mit  Antioxidationsmittel']
172756,113,2012-09-13,Gegrilltes Schweinerückensteak mit Zwiebeln und Pilzen,Menü,2.95,['mit Schweinefleisch']
172761,113,2012-09-14,Kartoffel Cordon bleu mit Vollkornsauce,Menü vegetarisch,2.45,[]
172760,113,2012-09-14,Hacksteak mit Zwiebelsauce und Salzkartoffeln dazu Erbsengemüse,Tagesgericht,1.9,['mit Schweinefleisch']
172759,113,2012-09-14,Fischfilet im Backteig dazu Tomatensauce,Menü 3,3.05,[]
192779,113,2012-09-17,Kartoffelauflauf Moussaka mit kalter Kräutersauce,Menü vegetarisch,2.3,[]
192778,113,2012-09-17,"Salatteller mit Ei, Tomate und Chicken Wings dazu Knoblauchbaguette",Tagesgericht,2.15,[]
192782,113,2012-09-18,"Gebratener Reis mit Kokos, Chinakohl und Sojasprossen dazu süß-saurer Dipp",Menü vegetarisch,2.65,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
192781,113,2012-09-18,Hühnerragout in einer Blätterteigpastete mit Reis und Salat,Tagesgericht,2.35,"['mit Alkohol', 'mit Farbstoff']"
192785,113,2012-09-19,Eierpfannkuchen mit Gemüsefüllung und kalter Currysauce,Menü vegetarisch,2.45,[]
192784,113,2012-09-19,Salatteller mit Hetaxkäse und Salamistreifen dazu Brötchen,Tagesgericht,2.35,[]
192783,113,2012-09-19,Hähnchenkeule in Rotweinsauce,Menü,2.35,['mit Alkohol']
192788,113,2012-09-20,Hausgemachter Getreidebratling mit Zucchini und Auberginen,Menü vegetarisch,2.85,[]
192787,113,2012-09-20,Hausgemachte Frikadelle mit Käse und Tomate überbacken dazu Pommes-frites und gemischter Salat,Tagesgericht,2.05,['mit Schweinefleisch']
192786,113,2012-09-20,Tortellini mit Käsefüllung und gebratenen Putenstreifen dazu Käsesauce,Menü 3,2.25,[]
192791,113,2012-09-21,Gemüsepfanne aus dem Mittelmeerraum mit Joghurtdipp,Menü vegetarisch,2.35,[]
192790,113,2012-09-21,Frankfurter Würstchen mit Kartoffelsalat und Fruchtkompott,Tagesgericht,1.95,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel', 'mit Süßungsmittel']"
192789,113,2012-09-21,Rinderragout mit Mais und Tomaten,Menü,2.75,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
215036,113,2012-09-24,Cous-cous mit Ratatouillegemüse und Schafskäse dazu Joghurt- Kräuterdipp,Menü vegetarisch,2.4,[]
215035,113,2012-09-24,Hühnerfrikasse nach indischer Art in Currysauce mit Ananas dazu Reis und gemischter Salat,Tagesgericht,2.0,[]
215034,113,2012-09-24,"Rinderschmorbraten mit Perlzwiebeln, Oliven, Tomaten in Rotweinsauce",Menü 3,2.95,['mit Alkohol']
215039,113,2012-09-25,Salatteller mit Tofu und gebackenen Früchten dazu ein Brötchen,Tagesgericht,2.0,[]
215038,113,2012-09-25,Cordon-bleu von der Hähnchenbrust mit Rahmsauce,Menü 3,2.85,"['mit Konservierungsstoff', 'mit  Antioxidationsmittel']"
215037,113,2012-09-25,Gebratenes Seelachsfilet mit Gemüse-Currysauce,Menü,2.95,[]
215042,113,2012-09-26,Möhrenschnitzel mit Käsesauce,Menü vegetarisch,2.3,['mit Konservierungsstoff']
215041,113,2012-09-26,Hackfleischbällchen in feuriger Paprikasauce mit Butterreis und gemischtem Salat,Tagesgericht,2.1,['mit Schweinefleisch']
215040,113,2012-09-26,"Putensteak ""Hawaii"" mit Ananas und Käse überbacken",Menü 3,3.0,[]
215045,113,2012-09-27,"Wellnesspfanne ""Hellas"" mit Sauerrahmdipp dazu Salatbeilage und Fruchtkompott",Tagesgericht,2.25,[]
215044,113,2012-09-27,Rindergeschnetzeltes mit Pilzen und Paprika in Rahmsauce,Menü 3,2.95,[]
215043,113,2012-09-27,Gebackenes Schollenfilet mit Remouladensauce,Menü,2.85,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
215046,113,2012-09-28,Putenbraten in Rahmsauce,Menü 3,2.85,[]
237600,113,2012-09-28,"Blätterteigschnitte ""Spreewälder Art"" mit Gemüsefüllung und Käsesauce",Menü vegetarisch,2.55,['mit Konservierungsstoff']
237599,113,2012-09-28,Frankfurter Würstchen mit Kartoffelpüree und Sauerkraut,Menü,1.95,"['mit Alkohol', 'mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel', 'mit Süßungsmittel']"
239081,113,2012-10-01,Salatteller mit Käsestreifen und ein Brötchen,Tagesgericht,2.0,[]
239080,113,2012-10-01,Rinderschmorbraten in Burgundersauce,Menü 3,3.15,['mit Alkohol']
239079,113,2012-10-01,Hoki-Fischfilet auf Basilikum-Meerrettichsauce,Menü,2.85,['mit  Antioxidationsmittel']
233032,113,2012-10-02,Gyros aus der Pfanne mit Tzatziki,Menü,3.0,['mit Schweinefleisch']
239083,113,2012-10-02,Spinat-Käse-Knödel mit Tomatensauce dazu Reis mit gemischtem Salat,Tagesgericht,1.9,[]
239082,113,2012-10-02,"Rinderhacksteak ""Esterhazy""",Menü 3,2.95,[]
233036,113,2012-10-04,Bunter Salatteller mit gegrilltem Schweinesteak und einem Brötchen,Tagesgericht,2.25,['mit Schweinefleisch']
233035,113,2012-10-04,Halbes Hähnchen vom Grill,Menü 3,3.05,[]
239084,113,2012-10-04,Frühlingsrolle mit Gemüsefüllung dazu Tomatensauce,Menü vegetarisch,2.45,[]
239085,113,2012-10-05,Bunte Paprikapfanne mit Bambussprossen und Dinkel,Menü vegetarisch,2.85,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
244601,113,2012-10-08,Eierspiralnudeln mit Schinken* dazu Tomatensauce und Salatbeilage,Tagesgericht,1.95,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
242629,113,2012-10-08,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
242628,113,2012-10-08,"Kartoffelauflauf ""Moussaka Art"" mit Joghurtdipp",Menü vegetarisch,2.65,[]
242626,113,2012-10-08,"Hähnchenfleischstreifen ""türkische Art"" mit Gemüsestreifen dazu Chilisauce",Menü,3.05,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
244603,113,2012-10-09,Hühnersuppentopf mit Nudeln dazu ein Brötchen,Tagesgericht,2.0,[]
244602,113,2012-10-09,Gebratener Fleischkäse mit Pfefferrahmsauce,Menü,2.35,['mit Schweinefleisch']
242633,113,2012-10-09,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
242632,113,2012-10-09,Spinatklöße mit Grünkern und Soja dazu Curryrahmsauce mit Mango,Menü vegetarisch,2.35,[]
244605,113,2012-10-10,Bunte Tortellini mit Rindfleischbolognese und Tomatensauce dazu Salatbeilage,Tagesgericht,1.95,[]
244604,113,2012-10-10,Gebackenes Putenschnitzel mit Basilikumsauce,Menü,2.85,['mit Alkohol']
242637,113,2012-10-10,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
242636,113,2012-10-10,Kürbis-Gemüseragout mit Getreidereis,Menü vegetarisch,2.75,[]
244607,113,2012-10-11,Hackfleischröllchen vom Rind mit Tzatziki und Pommes frites dazu Weißkrautsalat,Tagesgericht,1.95,['mit  Antioxidationsmittel']
244606,113,2012-10-11,"Hähnchenschnitzel ""Cordon bleu"" mit Pilzrahmsauce dazu Mischsalat und Reis",Menü,2.95,['mit Konservierungsstoff']
242641,113,2012-10-11,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
242640,113,2012-10-11,Frische Champignonköpfe mit Kräuterrahmsauce,Menü vegetarisch,2.75,['mit Alkohol']
244609,113,2012-10-12,Nürnberger Rostbratwürstchen auf Sauerkraut mit Speck dazu Kartoffelbrei,Tagesgericht,2.1,"['mit Alkohol', 'mit Schweinefleisch']"
244608,113,2012-10-12,Frischer Seelachs im Backteig mit Tomatensauce,Menü,3.0,[]
242645,113,2012-10-12,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
242644,113,2012-10-12,Vegetarisch gefüllter Pfannkuchen mit Sauce hollandaise,Menü vegetarisch,2.75,[]
247441,113,2012-10-15,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
247440,113,2012-10-15,Asiatische Gemüsepfanne mit Reis,Menü vegetarisch,2.55,[]
247439,113,2012-10-15,"Speck-Zwiebelkuchen ""Quiche Lorraine"" dazu Salatbeilage",Tagesgericht,1.95,['mit Schweinefleisch']
247438,113,2012-10-15,Geschmorter Rinderbraten mit Gemüsestreifen,Menü,3.05,['mit Alkohol']
247446,113,2012-10-16,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
247445,113,2012-10-16,Zwei gebackene Kartoffeltaschen mit Frischkäsefüllung dazu Pfeffersauce,Menü vegetarisch,2.75,[]
247444,113,2012-10-16,"Milchreis mit Rosinen, Zucker und Zimt dazu ein Stück frisches Obst",Tagesgericht,1.8,[]
247443,113,2012-10-16,Pastabuffet mit Salat,Wochenhit/Pastateller,2.45,[]
247442,113,2012-10-16,Halbes Hähnchen vom Grill,Menü,3.05,[]
247450,113,2012-10-17,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
247448,113,2012-10-17,Italienischer Gemüseeintopf mit Rindfleisch und Tomaten dazu ein Brötchen,Tagesgericht,1.95,[]
247447,113,2012-10-17,Mensa Bratwurst mit pikanter Currysauce,Menü,2.5,['mit Schweinefleisch']
251833,113,2012-10-17,Austernpilze mit Perlgraupen und frischem Gemüse (vegan) dazu Salatbeilage (vegan),Menü vegetarisch,2.75,[]
249339,113,2012-10-18,3 hausgemachte Kartoffelpuffer mit Apfelmus,Tagesgericht,1.95,[]
247455,113,2012-10-18,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
247454,113,2012-10-18,Gebratenes Möhrenschnitzel mit Kräuterdipp,Menü vegetarisch,2.55,[]
247453,113,2012-10-18,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
247451,113,2012-10-18,Ungarisches Rindergulasch mit Paprika,Menü,3.0,[]
247459,113,2012-10-19,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
247458,113,2012-10-19,Gemüse-Pilzgratin mit Fetakäse und Basilikumsauce,Menü vegetarisch,2.9,['mit Alkohol']
247457,113,2012-10-19,Spaghetti mit Blattspinat und gerösteten Sonnenblumenkernen,Tagesgericht,1.95,['geschwärzt']
251834,113,2012-10-19,Gebackenens Fischfilet mit Sauce Tartar,Menü,2.95,['mit Süßungsmittel']
256905,113,2012-10-22,Deftiger Erbseneintopf mit Wursteinlage und einem Brötchen,Tagesgericht,1.85,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
256904,113,2012-10-22,"Reispfanne ""indonesische Art"" mit Gemüse und Getreide dazu kalter Currysauce",Menü vegetarisch,2.4,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
256903,113,2012-10-22,Gebackenes Hähnchenbrustfilet auf kalter Kräutersauce,Menü,2.95,[]
263219,113,2012-10-22,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
259005,113,2012-10-23,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
256909,113,2012-10-23,Nudelauflauf mit Schinken und Ei dazu Salatbeilage mit Apfelquark mit Tomatensauce,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit  Antioxidationsmittel']"
256908,113,2012-10-23,"Gebutterte Maultaschen ""schwäbische Art""",Menü vegetarisch,2.65,[]
256907,113,2012-10-23,Geschmorter Sauerbraten mit Apfel - Rosinensauce,Menü,3.15,['mit Alkohol']
263220,113,2012-10-23,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
256914,113,2012-10-24,Grünkohl mit Mettwurst und Salzkartoffeln,Tagesgericht,1.95,"['mit Phosphat', 'mit Schweinefleisch']"
256913,113,2012-10-24,Gemüsepfanne mit Auberginen und Pilzen dazu Balsamico-Kräuterdipp,Menü vegetarisch,2.9,[]
256912,113,2012-10-24,Hähnchenpfanne mit Cashewkernen und Aprikosen,Menü,2.8,[]
263221,113,2012-10-24,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
259006,113,2012-10-25,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
256918,113,2012-10-25,Zwei Frankfurter Würstchen mit Kartoffelpüree und Sauerkraut,Tagesgericht,1.95,"['mit Alkohol', 'mit Geschmacksverstärker', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff', 'mit Schweinefleisch', 'mit Süßungsmittel']"
256917,113,2012-10-25,"Lasagne ""Florentiner Art"" in Käsesauce",Menü vegetarisch,2.95,[]
263223,113,2012-10-25,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
263222,113,2012-10-25,Putengulasch mit Wildpilzen und Rahmsauce,Menü,2.95,[]
259007,113,2012-10-26,Verschiedenes Gemüse des Marktes mit Sauce Hollandaise,Menü vegetarisch,2.8,[]
256923,113,2012-10-26,"Schupfnudeln ""schwäbische Art""mit Speck und Zwiebeln dazu Weißkraut mit Paprikastreifen",Tagesgericht,1.95,['mit Schweinefleisch']
256921,113,2012-10-26,Gebackenes Seelachsfilet auf Remouladensauce,Menü,2.95,['mit Süßungsmittel']
263224,113,2012-10-26,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
269096,113,2012-10-29,Frühlingsrolle mit Sojasprossen-Gemüse und Reis dazu süß-sauerer Dipp und Salat,Tagesgericht,2.0,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
266704,113,2012-10-29,Gebratene Hirsetaler auf Curry-Apfelsauce,Menü vegetarisch,2.6,[]
266703,113,2012-10-29,Schweinerückensteak in Ei-Kräutermantel mit Zigeunersauce,Menü,3.05,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit Süßungsmittel']"
265605,113,2012-10-29,Hähnchenbrust in Sesamkruste mit Pfannengemüse,Vital-Linie,3.15,[]
265604,113,2012-10-29,Paniertes Schweineschnitzel mit Sauce mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
269098,113,2012-10-30,Hessischer Linseneintopf mit Bockwurst und einem Brötchen,Tagesgericht,1.95,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
269097,113,2012-10-30,Frikasse vom Huhn mit Spargel und Pilzen in Rahmsauce,Menü,3.05,['mit Farbstoff']
266707,113,2012-10-30,Auflauf von Kartoffelgnocchi und Gemüse an Käsesauce,Menü vegetarisch,2.55,[]
265608,113,2012-10-30,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
265607,113,2012-10-30,Kartoffel mit Kirschtomaten und Sonnenblumenkerne,Vital-Linie,2.65,[]
265606,113,2012-10-30,Schweineschnitzel mit Sauce mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
269101,113,2012-10-31,Pochierter Wildlachs mit buntem Kartoffel-Fenchel-Gemüse,Vital-Linie,3.9,[]
269100,113,2012-10-31,Asiatisches Pilzgericht mit Sojawürfeln dazu Ananasdipp,Menü vegetarisch,2.75,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
269099,113,2012-10-31,Pfannengyros mit Kräuer-Knoblauchsauce,Menü,3.0,['mit Schweinefleisch']
266711,113,2012-10-31,2 Blaubeer-Pfannkuchen auf Vanille-Quarkcreme,Tagesgericht,1.95,[]
265609,113,2012-10-31,Schweineschnitzel mit Sauce dazu Pommes frites und Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
269102,113,2012-11-01,5 gebackene Fischstäbchen mit Knoblauchdipp,Menü,2.6,[]
266714,113,2012-11-01,"Grießbrei mit Mangowürfel, Zimt und Zucker und ein Apfel",Tagesgericht,1.75,[]
266713,113,2012-11-01,Brokkoli-Nußecke an Tomatensauce,Menü vegetarisch,2.8,[]
265612,113,2012-11-01,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
265611,113,2012-11-01,Gemüse Couscous Pfanne mit Joghurt-Ingwer Dipp,Vital-Linie,2.55,[]
265610,113,2012-11-01,Paniertes Schweineschnitzel mit Sauce mit Pommes frites dazu Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
269103,113,2012-11-02,"Putenschnitzel ""Zigeuner Art"" mit Paprika und Pilzen",Menü,3.0,['mit Schweinefleisch']
267588,113,2012-11-02,Geräuchertes Tofusteak und Rosmarinkartoffeln,Vital-Linie,2.95,[]
266717,113,2012-11-02,Heringsfilet Hausfrauen Art mit Bratkartoffeln und Salat des Marktes,Tagesgericht,2.1,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
266716,113,2012-11-02,Gebratene Gemüse-Getreidesauce mit süß-saurer Sauce,Menü vegetarisch,2.5,[]
265613,113,2012-11-02,Schweineschnitzel mit Sauce dazu Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
270727,113,2012-11-05,Putengeschnetzeltes in Currysauce mit Pfannengemüse,Vital-Linie,3.15,[]
270726,113,2012-11-05,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
270725,113,2012-11-05,Pasta mit vegetarischer Sojabolognaise dazu gemischter Salat und Fruchtkompott,Tagesgericht,1.95,[]
270724,113,2012-11-05,"Falaffel ,,syrische Art"" mit Kräutersauce",Menü vegetarisch,2.95,[]
270723,113,2012-11-05,Geschmorter Schweinebraten mit Grillsauce,Menü,2.55,['mit Schweinefleisch']
270733,113,2012-11-06,Pastateller mit verschiedenen Saucen,Wochenhit/Pastateller,2.45,[]
270731,113,2012-11-06,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
270730,113,2012-11-06,Texanischer Bohnentopf mit Mettwurst und einem Brötchen,Tagesgericht,1.95,['mit Schweinefleisch']
270729,113,2012-11-06,"2 Backcamembert dazu Birne, gefüllt mit Preiselbeeren",Menü vegetarisch,2.95,[]
270728,113,2012-11-06,Ungarisches Kesselgulasch mit Paprika und Karotten dazu Salzkartoffeln,Menü,2.65,[]
279770,113,2012-11-06,"Champignons und Austernpilze mit Pinienkerne, dazu Salat",Vital-Linie,2.95,[]
270737,113,2012-11-07,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
270736,113,2012-11-07,Hühnerpilaw mit Currysauce und gemischtem Salat,Tagesgericht,1.95,['mit  Antioxidationsmittel']
270735,113,2012-11-07,"Sojapfanne ""Griechische Art""",Menü vegetarisch,2.9,[]
270734,113,2012-11-07,Gekochtes Rindfleisch mit Meerrettichsauce,Menü,3.05,[]
275819,113,2012-11-07,Gedünsteter Seelachs mit Wasabisauce auf Gemüsebett mit Reis,Vital-Linie,3.45,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
270742,113,2012-11-08,"Bunte Linsensuppe mit Knoblauch,Croutons und Blumenkohlsalat",Vital-Linie,2.45,[]
270741,113,2012-11-08,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
270740,113,2012-11-08,Germknödel mit Pflaumenmus gefüllt dazu Vanillesauce und Kompott,Tagesgericht,1.9,['mit Farbstoff']
270739,113,2012-11-08,Cous Cous mit frischen Gemüsestreifen,Menü vegetarisch,2.95,[]
270738,113,2012-11-08,Gebackene Hähnchencrossis mit kaltem Tomatendipp,Menü,3.0,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
277015,113,2012-11-08,Pastateller mit verschiedenen Saucen,Wochenhit/Pastateller,2.45,[]
270748,113,2012-11-09,Ofengemüse mit Rosmarinkartoffeln dazu Weintrauben,Vital-Linie,2.85,[]
270747,113,2012-11-09,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
270746,113,2012-11-09,Käsespätzle mit gebräunten Zwiebeln und gemischtem Salat,Tagesgericht,1.95,[]
270745,113,2012-11-09,2 gebackene Gemüsetaler mit pikanter Paprikasauce,Menü vegetarisch,2.6,[]
270744,113,2012-11-09,Gedünstetes Seelachsfilet mit Senfsauce,Menü,2.95,['mit Alkohol']
282569,113,2012-11-12,Gnocchi mit Pestofüllung und Gemüsecarbonara dazu Kräutersauce,Menü vegetarisch,2.85,['mit Alkohol']
