id,mensa_id,date,name,category,prices_students,notes
177791,115,2012-09-05,Schweinelendchen mit Pilzrahmsauce,Bistro Gourmet Fleisch,4.7,"['mit Alkohol', 'mit Schweinefleisch']"
171125,115,2012-09-06,Blumenkohl und Broccoli mit Gnocchi in Kräutersauce mit Joghurtspeise,Fleischlos Abend,2.65,[]
171124,115,2012-09-06,6 Cevapcici vom Rind mit gemischtem Salat mit Tomatenreis und Knoblauchdipp,Fleischgericht Abend,3.05,[]
171127,115,2012-09-06,"Hähnchen ""involtini"" mit Tomatenconcassee",Bistro Gourmet Fleisch,4.1,[]
171126,115,2012-09-06,Zanderfilet in Kräutermantel dazu Zitronenbutter,Bistro Gourmet Fisch,4.55,[]
171128,115,2012-09-07,Fritierte Tintenfischringe mit Cocktailsauce mit gemischtem Salat Dessert,Fleischgericht Abend,3.05,[]
171129,115,2012-09-07,Asiatische Gemüsepfanne mit Glasnudeln und Dipp mit gemischtem Salat,Fleischlos Abend,2.65,"['mit Konservierungsstoff', 'mit  Antioxidationsmittel', 'mit Geschmacksverstärker']"
171131,115,2012-09-07,"Gefüllte Schweinerückentasche ""Mailänder Art"" mit Thymianjus",Bistro Gourmet Fleisch,4.2,['mit Schweinefleisch']
171130,115,2012-09-07,Heilbuttsteak mit Kräuterbutter,Bistro Gourmet Fisch,4.5,[]
171133,115,2012-09-08,Blumenkohl mit Sauce Hollandaise und Salzkartoffeln dazu Dessert,Menü vegetarisch,2.6,['mit Farbstoff']
171132,115,2012-09-08,Gyros aus der Pfanne mit Tzatziki und Pommes-frites dazu gemischter Salat,Menü,2.95,['mit Schweinefleisch']
184718,115,2012-09-10,Vegetarisch gefüllte Pasta mit Gemüsecarbonara dazu gemischter Salat und Dessert,Fleischlos Abend,2.65,[]
175191,115,2012-09-10,Rumpsteak vom Grill mit Sauce bearnaise,Bistro Gourmet Fleisch,4.2,['mit Alkohol']
175190,115,2012-09-10,Lachsfilet auf Gemüsebett mit Weißweinsauce,Bistro Gourmet Fisch,4.45,['mit Alkohol']
172955,115,2012-09-10,"Hähnchenbrustfilet in Rahmsauce, dazu Bratkartoffeln mit gemischtem Salat",Fleischgericht Abend,2.75,[]
175193,115,2012-09-11,Hähnchenbrust in Mandelpanade mit Kräutersauce,Bistro Gourmet Fleisch,4.1,[]
175192,115,2012-09-11,Limandefilet in Ei gebraten mit Tomatensauce,Bistro Gourmet Fisch,4.25,[]
172958,115,2012-09-11,2 gebackene Hetax-Käse mit Knoblauchdipp und Butterreis dazu gemischter Salat,Fleischlos Abend,2.65,[]
172957,115,2012-09-11,"Putenbruststreifen ""Country Style"" mit Chilli und Gemüse dazu Bratkartoffeln und gemischter Salat",Fleischgericht Abend,2.85,[]
175195,115,2012-09-12,Schweinefilet im Ganzen gebraten auf Paprikagemüse,Bistro Gourmet Fleisch,4.7,['mit Schweinefleisch']
175194,115,2012-09-12,Nilbarsch gebraten mit Kapern-Zitronenbutter,Bistro Gourmet Fisch,4.5,[]
172960,115,2012-09-12,3 vegetarisch gefüllte Maultaschen mit Kartoffelsalat dazu Kompott,Fleischlos Abend,2.6,"['mit Phosphat', 'mit Schweinefleisch', 'mit Süßungsmittel']"
172959,115,2012-09-12,"Mensa Max Hamburger ""Marburger Art"" mit Pommes frites und gemischtem Salat",Fleischgericht Abend,2.95,['mit Süßungsmittel']
205221,115,2012-09-13,Cordon bleu vom Schwein mit champignonsauce,Bistro Gourmet Fleisch,4.2,"['mit Konservierungsstoff', 'mit Phosphat', 'mit Schweinefleisch']"
205220,115,2012-09-13,Scholle mit Kapern-Zitronen-Butter Sauce,Bistro Gourmet Fisch,5.35,['mit Alkohol']
205219,115,2012-09-13,"Hähnchen ""Cordon bleu"" mit gemsichtem Salat mit Butterspätzle",Fleischgericht Abend,2.95,['mit Konservierungsstoff']
172962,115,2012-09-13,Gemüselasagne mit Käse überbacken dazu gemischter Salat und Joghurtspeise,Fleischlos Abend,2.7,[]
205222,115,2012-09-14,Hähnchengeschnetzeltes in Currysauce,Bistro Gourmet Fleisch,4.1,['mit Konservierungsstoff']
184719,115,2012-09-14,Paniertes Schollenfilet mit Remouladensauce dazu Kartoffelsalat und Kompott,Fleischgericht Abend,2.95,['mit Süßungsmittel']
175198,115,2012-09-14,Pangasiusfilet auf Blattspinat dazu Käsesauce,Bistro Gourmet Fisch,4.1,['mit Konservierungsstoff']
172964,115,2012-09-14,Vegetarisches Soja-Chili mit Reis und gemischtem Salat,Fleischlos Abend,2.75,['mit  Antioxidationsmittel']
172966,115,2012-09-15,Brokkolinuggets mit Schmandsauce und Salzkartoffeln dazu Weißkrautsalat,Menü vegetarisch,2.75,[]
172965,115,2012-09-15,Paniertes Schweineschnitzel mit Zwiebeln und Pommes-frites dazu gemischter Salat,Menü,3.05,['mit Schweinefleisch']
205224,115,2012-09-17,Entenbrust mit Pfeffersauce,Bistro Gourmet Fleisch,5.35,['mit Alkohol']
205223,115,2012-09-17,Lachs auf Gemüse mit Sauce Hollandaise,Bistro Gourmet Fisch,4.45,['mit Alkohol']
193265,115,2012-09-17,Eierpfannkuchen mit Gemüsefüllung dazu Salatbeilage und Butterreis,Fleischlos Abend,2.65,[]
193264,115,2012-09-17,Hähnchenspieß mit Paprika-Currysauce dazu Butterreis und Salatbeilage,Fleischgericht Abend,2.95,[]
205227,115,2012-09-18,Putenschenkel mit Rahmsauce,Bistro Gourmet Fleisch,4.1,[]
205225,115,2012-09-18,Tortellini mit Gemüsefüllung dazu Joghurtspeise Käsesauce und einen Salat,Fleischlos Abend,2.65,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
193266,115,2012-09-18,Putensteak mit Rahmchampignons dazu Butterreis und Salatbeilage,Fleischgericht Abend,2.95,[]
205229,115,2012-09-19,Schweinelende mit Gorgonzolasauce,Bistro Gourmet Fleisch,4.7,"['mit Konservierungsstoff', 'mit Schweinefleisch']"
205228,115,2012-09-19,Rotbarsch gebacken mit Kräutersauce,Bistro Gourmet Fisch,4.45,[]
193268,115,2012-09-19,Gyros von der Pute mit Knoblauchdipp dazu Pommes frites und Salatbeilage,Fleischgericht Abend,2.95,['mit Schweinefleisch']
193269,115,2012-09-19,"Gemüsepfanne ""Peking"" mit Nudeln dazu Salatbeilage",Fleischlos Abend,2.65,[]
205230,115,2012-09-20,"Hähnchenstreifen ""Shanghai""",Bistro Gourmet Fleisch,4.1,[]
193271,115,2012-09-20,Gnocchi -Brokkoli - Auflauf überbacken mit Sauce hollandaise dazu Salatbeilage und Dessert,Fleischlos Abend,2.65,[]
193270,115,2012-09-20,Pfefferhacksteak vom Rind dazu Pommes frites und Salatbeilage,Fleischgericht Abend,2.75,[]
205231,115,2012-09-21,Heilbuttersteak mit Kräutersauce,Bistro Gourmet Fisch,4.45,[]
205232,115,2012-09-21,Schweine Cordon bleu Pilzrahmsauce,Bistro Gourmet Fleisch,4.2,"['mit Konservierungsstoff', 'mit Phosphat', 'mit Schweinefleisch']"
193273,115,2012-09-21,Vegetarische Frühlingsrolle mit Tomatensauce dazu Butterreis und Joghurtspeise,Fleischlos Abend,2.65,[]
193272,115,2012-09-21,Hähnchenbruststreifen mit Pilzen und Paprika dazu Kroketten und Salatbeilage,Fleischgericht Abend,2.85,[]
193275,115,2012-09-22,Käsetortellini auf Blattspinat mit Salatbeilage dazu Käsesauce,Menü vegetarisch,2.25,[]
193274,115,2012-09-22,"Seelachsfilet ""Mailänder Art"" in Käse-Eihülle mit Tomatensauce und Spaghetti dazu Salatbeilage",Menü,3.05,[]
229191,115,2012-09-24,Putenfrikadelle mit Pilzrahmsauce dazu Pommes frites und Sal Tomaten-Kopfsalat Pommes frites (zum Tellergericht),Fleischgericht Abend,2.65,[]
215595,115,2012-09-24,Rumsteak mit Sauce Bearnaise,Bistro Gourmet Fleisch,5.85,['mit Alkohol']
215594,115,2012-09-24,Forelle gebraten in Mandelbutter,Bistro Gourmet Fisch,4.45,[]
215593,115,2012-09-24,Vegetarisch gefüllte Tortellini auf Gemüsebett mit Fruchtjoghurt und Käsesauce dazu Salatbeilage,Fleischlos Abend,2.6,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
229193,115,2012-09-25,Gemüsepfanne mit Tofuwürfelen und Bandnudeln,Fleischlos Abend,2.65,[]
229192,115,2012-09-25,gebackenes Hähnchenbrustfilet mit Auberginen und Pommes frites,Fleischgericht Abend,2.85,[]
215597,115,2012-09-25,Hähnchenbrust in Sesampanade mit Tomatensauce,Bistro Gourmet Fleisch,4.1,[]
215596,115,2012-09-25,Limandenfilet auf Blattspinat mit Sauce Choron,Bistro Gourmet Fisch,4.25,[]
229194,115,2012-09-26,veg. Schupfnudel- Pfanne mit Tomatensauce dazu Salatbeilage,Fleischlos Abend,2.65,['mit Konservierungsstoff']
215600,115,2012-09-26,"Red Snapper ""Louisiana"" mit Curryrahmsauce",Bistro Gourmet Fisch,4.5,[]
215598,115,2012-09-26,Chicken Wings mit Chili Dipp dazu Bratkartoffeln und Salat,Fleischgericht Abend,3.1,[]
215601,115,2012-09-26,Schweinemedaillons in Eier-Parmesanmantel mit Kräutersauce,Bistro Gourmet Fleisch,4.7,['mit Schweinefleisch']
229195,115,2012-09-27,Geschnetzeltes von der Putenbrust mit Früchten dazu Kartoffe,Fleischgericht Abend,2.95,[]
229196,115,2012-09-27,Asiatische Gemüsepfanne mit Reis und Nudeln,Fleischlos Abend,2.65,[]
215604,115,2012-09-27,Nilbarschfilet gebraten mit Weißweinsauce,Bistro Gourmet Fisch,4.5,['mit Alkohol']
215605,115,2012-09-27,Schweinerückensteak gefüllt mit Käse und Kräutern mit Rahmsauce,Bistro Gourmet Fleisch,4.2,"['mit Konservierungsstoff', 'mit Schweinefleisch']"
229198,115,2012-09-28,Kartoffel Cordon bleu in Käsesauce dazu Butterreis und Salat,Fleischlos Abend,2.7,[]
229197,115,2012-09-28,"Seelachsfilet ""Sylter Art"" dazu Bratkartoffeln und Salatbeil",Fleischgericht Abend,2.95,"['mit Alkohol', 'mit Süßungsmittel']"
215609,115,2012-09-28,"Hähnchenroulade ""Siena"" mit Tomaten - Concassee",Bistro Gourmet Fleisch,4.1,[]
215608,115,2012-09-28,Fischteller,Bistro Gourmet Fisch,4.5,['mit Alkohol']
215611,115,2012-09-29,"Kartoffeltaschen mit Feta und Oliven gefüllt dazu Chilidipp , Reis und Salatbeilage",Menü vegetarisch,2.45,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
215610,115,2012-09-29,Chicken Wings mit Barbecuedipp und Knoblauchbaguette dazu Salatbeilage,Menü,2.75,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
233403,115,2012-10-01,Rosa gebratenes Entenbrustfilet in Orangensauce,Bistro Gourmet Fleisch,5.35,[]
233402,115,2012-10-01,Lachsfilet mit Sauce Hollondaise,Bistro Gourmet Fisch,4.45,[]
233401,115,2012-10-01,Champiognköpfe in Gemüserahmsauce mit Butterreis und gemischtem Salat,Fleischlos Abend,2.75,['mit Alkohol']
233400,115,2012-10-01,Putenbrust mit Rahmsauce mit Kartoffelkroketten und gemischtem Salat,Fleischgericht Abend,3.05,[]
233407,115,2012-10-02,Putenschnitzel in Sesampanade mit Rahmsauce,Bistro Gourmet Fleisch,4.1,[]
233406,115,2012-10-02,"Fischteller ""Sylter Art"" mit Weißweinsauce""",Bistro Gourmet Fisch,4.55,['mit Alkohol']
233405,115,2012-10-02,Brokkolinuggets mit Cocktailsauce Bratkartoffeln mit gemischtem Salat,Fleischlos Abend,2.85,[]
239126,115,2012-10-02,Fischburger Pommes frites mit gemischtem Salat,Fleischgericht Abend,3.05,[]
233411,115,2012-10-04,"Schweinelende ""Senfsauce""",Bistro Gourmet Fleisch,4.7,"['mit Konservierungsstoff', 'mit Schweinefleisch']"
233410,115,2012-10-04,Pangasiusfilet auf Gemüsebett mit Kräuterauce,Bistro Gourmet Fisch,4.1,['mit Konservierungsstoff']
233408,115,2012-10-04,6 Cevapcici vom Rind mit gemischtem Salat mit Tomatenreis und Knoblauchdipp,Fleischgericht Abend,2.6,[]
237714,115,2012-10-04,Blumenkohl und Brokkoli mit Gnocchi in Kräutersauce mit Joghurtspeise,Fleischlos Abend,2.7,[]
233415,115,2012-10-05,Cordon bleu vom Schwein,Bistro Gourmet Fleisch,4.2,"['mit Konservierungsstoff', 'mit Phosphat', 'mit Schweinefleisch']"
233414,115,2012-10-05,Gebackenes Tilapafilet mit Dillstippe,Bistro Gourmet Fisch,4.3,['mit Alkohol']
242677,115,2012-10-06,Hähnchen Crossis mit kalter Knoblauchsauce und Lyoner Bratkartoffeln dazu Salatbeilage,Menü,2.55,[]
242908,115,2012-10-06,Grünkernbratling mit Sauce bearnaise und Schupfnudeln dazu Salatbeilage,Menü vegetarisch,2.55,"['mit Alkohol', 'mit Farbstoff']"
242681,115,2012-10-08,Rumpsteak rosa gebraten mit Sauce bearnaise,Bistro Gourmet Fleisch,5.85,['mit Alkohol']
242680,115,2012-10-08,Limandefilet auf Blattspinat mit Weißweinsauce,Bistro Gourmet Fisch,4.25,['mit Alkohol']
242679,115,2012-10-08,Vegetarisch gefüllte Pasta mit Gemüsecarbonara dazu gemischter Salat und Dessert,Fleischlos Abend,2.75,[]
242678,115,2012-10-08,"Hähnchenbrustfilet in Rahmsauce, dazu Bratkartoffeln mit gemischtem Salat",Fleischgericht Abend,2.9,[]
244630,115,2012-10-09,"Putenbruststreifen ""Country Style"" mit Chili und Gemüse dazu Bratkartoffeln und gemischter Salat",Fleischgericht Abend,2.85,[]
242685,115,2012-10-09,Gebratene Hähnchenbrust mit Pilzsauce,Bistro Gourmet Fleisch,4.1,[]
242684,115,2012-10-09,Steinbeißerfilet mit Sauce hollandaise,Bistro Gourmet Fisch,4.55,[]
242683,115,2012-10-09,2 gebackene Hetax-Käse mit Knoblauchdipp und Butterreis dazu gemischter Salat,Fleischlos Abend,2.85,[]
242689,115,2012-10-10,Schweinelende mit Gorgonzolasauce,Bistro Gourmet Fleisch,4.7,['mit Schweinefleisch']
242688,115,2012-10-10,Red Snapper mit Curryrahmsauce,Bistro Gourmet Fisch,4.5,[]
242687,115,2012-10-10,3 vegetarisch gefüllte Maultaschen mit Kartoffelsalat dazu Kompott,Fleischlos Abend,2.6,"['mit Phosphat', 'mit Schweinefleisch', 'mit Süßungsmittel']"
242686,115,2012-10-10,"Mensa Max Hamburger ""Marburger Art"" mit Pommes frites und gemischtem Salat",Fleischgericht Abend,2.95,['mit Süßungsmittel']
244631,115,2012-10-11,Cordon bleu vom Schwein mit Champignonsauce,Bistro Gourmet Fleisch,4.1,"['mit Konservierungsstoff', 'mit Phosphat', 'mit Schweinefleisch']"
242692,115,2012-10-11,"Hähnchenroulade ""Siena"" mit Rahmsauce",Bistro Gourmet Fleisch,4.1,[]
242691,115,2012-10-11,"Zanderfilet ""Grenobler Art""",Bistro Gourmet Fisch,4.55,[]
242690,115,2012-10-11,Gemüselasagne mit Käse überbacken dazu gemischter Salat und Joghurtspeise,Fleischlos Abend,2.7,[]
242697,115,2012-10-12,"Putenstreifen ""Züricher Art""",Bistro Gourmet Fleisch,4.1,[]
242696,115,2012-10-12,"Fischteller ""Hamburger Art"" mit Meeresfrüchten",Bistro Gourmet Fisch,4.5,[]
242695,115,2012-10-12,Vegetarisches Soja-Chili mit Reis und gemischtem Salat,Fleischlos Abend,2.75,['mit  Antioxidationsmittel']
242694,115,2012-10-12,Paniertes Schollenfilet mit Remouladensauce dazu Kartoffelsalat und Kompott,Fleischgericht Abend,2.95,['mit Süßungsmittel']
244633,115,2012-10-13,Gebackener Gemüsestrudel mit Bratkartoffeln und Früchtequark,Menü vegetarisch,2.95,[]
244632,115,2012-10-13,Putenragout in Paprika-Apfelgemüse mit Kartoffelkroketten und gemischtem Salat,Menü,3.05,[]
248709,115,2012-10-15,Entenbrust mit Orangensauce,Bistro Gourmet Fleisch,5.35,[]
248708,115,2012-10-15,Lachsfilet auf Gemüsebett dazu Weißweinsauce,Bistro Gourmet Fisch,4.45,[]
247789,115,2012-10-15,Eierpfannkuchen mit Gemüsefüllung dazu Salatbeilage und Butterreis,Fleischlos Abend,2.6,[]
254590,115,2012-10-15,Hähnchenspieß mit Paprika-Currysauce dazu Butterreis und Salatbeilage,Fleischgericht Abend,2.95,[]
248711,115,2012-10-16,Putensteak mit Curry-Feigensauce,Bistro Gourmet Fleisch,4.1,[]
248710,115,2012-10-16,Hokifilet gebraten nach Grenobler Art,Bistro Gourmet Fisch,4.1,[]
247791,115,2012-10-16,Putensteak mit Rahmchampignons dazu Butterreis und Salatbeilage,Fleischgericht Abend,2.95,[]
254591,115,2012-10-16,Tortellini mit Gemüsefüllung und Käsesauce dazu Salatbeilage und Joghurtspeise,Fleischlos Abend,2.65,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
249962,115,2012-10-17,"Gemüsepfanne ""Peking"" mit Nudeln dazu Salatbeilage",Fleischlos Abend,2.75,[]
248713,115,2012-10-17,Schweinelendchen auf Ratatouillegemüse,Bistro Gourmet Fleisch,4.7,['mit Schweinefleisch']
247795,115,2012-10-17,Gyros von der Pute mit Knoblauchdipp dazu Pommes frites und Salatbeilage,Fleischgericht Abend,2.95,['mit Schweinefleisch']
254592,115,2012-10-17,Heilbutt mit Ei gebraten dazu Tomatensauce,Bistro Gourmet Fisch,4.5,[]
249963,115,2012-10-18,Gnocchi -Brokkoli - Auflauf überbacken mit Sauce hollandaise dazu Salatbeilage und Dessert,Fleischlos Abend,2.65,[]
249341,115,2012-10-18,Nilbarsch mit Kräutersauce,Bistro Gourmet Fisch,4.5,[]
248714,115,2012-10-18,Hähnchenstreifen süß-sauer,Bistro Gourmet Fleisch,4.1,[]
247799,115,2012-10-18,Pfefferhacksteak vom Rind dazu Pommes frites und Salatbeilage,Fleischgericht Abend,2.75,[]
249964,115,2012-10-19,Vegetarische Frühlingsrolle mit Tomatensauce dazu Butterreis und Joghurtspeise,Fleischlos Abend,2.65,[]
248716,115,2012-10-19,Schweinesteak mit Pilzen und Camembert überbacken,Bistro Gourmet Fleisch,4.2,"['mit Alkohol', 'mit Schweinefleisch']"
248715,115,2012-10-19,"Forelle ""Müllerin Art"" gebraten",Bistro Gourmet Fisch,4.45,[]
247803,115,2012-10-19,Hähnchenbruststreifen mit Pilzen und Paprika dazu Kroketten und Salatbeilage,Fleischgericht Abend,2.85,[]
247807,115,2012-10-20,Chinesischer Gemüseeintopf mit Reis und Huhnfleisch,Tagesgericht,1.85,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
247806,115,2012-10-20,Pfannengyros mit Pommes-frites und Weißkrautsalat,Menü,3.05,['mit Schweinefleisch']
254593,115,2012-10-20,Überbackener Blumenkohl mit Sauce Hollandaise und Kartoffeln dazu frischer Obstsalat,Menü vegetarisch,2.75,[]
257444,115,2012-10-22,Lachsfilet mit Tomatenwürfel in Sahne Sauce,Bistro Gourmet Fisch,4.45,"['mit Alkohol', 'mit Süßungsmittel']"
263537,115,2012-10-22,Vegetarisch gefüllte Tortellini mit Gemüsestreifen und Käsesauce dazu Salatbeilage und Fruchtjoghurt,Fleischlos Abend,2.6,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
263536,115,2012-10-22,Putenfrikadelle in Pilzrahmsauce und Salatbeilage dazu Pommes frites,Fleischgericht Abend,2.65,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
263535,115,2012-10-22,Rumpsteak mit Zwiebeln,Bistro Gourmet Fleisch,5.85,['mit Alkohol']
257449,115,2012-10-23,Hähnchenbrust in Sesampanade mit Tomatensauce,Bistro Gourmet Fleisch,4.1,[]
263540,115,2012-10-23,Mediteranes Gemüsegulasch mit Nudeln und gemischtem Salat,Fleischlos Abend,2.65,[]
263539,115,2012-10-23,Gebackenes Hähnchenbrustfilet auf Auberginenscheiben mit Pommes frites dazu gemischter Salat,Fleischgericht Abend,2.85,[]
263538,115,2012-10-23,"Zanderfilet ""Spreewälder Art""",Bistro Gourmet Fisch,4.55,['mit Alkohol']
257453,115,2012-10-24,Hirschbraten mit Rotkohl dazu Klöße,Bistro Gourmet Fleisch,5.35,"['mit Alkohol', 'mit  Antioxidationsmittel']"
257452,115,2012-10-24,Limandenfilet mit Ei und Käse überbacken dazu Tomatensauce,Bistro Gourmet Fisch,4.25,[]
263542,115,2012-10-24,Vegetarische Schupfnudel-Pfanne mit Tomatensauce dazu Salat und Quarkspeise,Fleischlos Abend,2.7,['mit Konservierungsstoff']
263541,115,2012-10-24,Chicken Wings mit Chili Dipp und Bratkartoffeln dazu Salat,Fleischgericht Abend,2.85,[]
257457,115,2012-10-25,Schweinelende in Senfsauce,Bistro Gourmet Fleisch,4.7,"['mit Konservierungsstoff', 'mit Schweinefleisch']"
257456,115,2012-10-25,Red Snapper in Currysauce,Bistro Gourmet Fisch,4.5,[]
